Id;Provincia;Estacion;longitud2;latitud2;altitud;anio;ene;feb;mar;abr;may;jun;jul;ago;sep;oct;nov;dic
9256;PORTOVIEJO;San Pablo;-804.596;-10.376;3100;1974;48,1;169;118,9;121;133,5;61,9;;;;;;
9257;PORTOVIEJO;Picoza;-804.596;-10.376;3100;1975;;;;;;;;92;;91,2;128,8;124,2
9258;PORTOVIEJO;12 de Marzo;-804.596;-10.376;3100;1976;193,2;88;96,2;75,5;107,8;72,1;1,5;13,6;19,8;38,2;139,7;
9259;PORTOVIEJO;18 de Octubre;-804.596;-10.376;3100;1977;140,1;81;172,9;128,9;55,1;113;22,2;62,7;112,7;88,6;60,2;134,8
9260;PORTOVIEJO;12 de Marzo;-804.596;-10.376;3100;1978;137,1;115,1;151,6;135,6;137,8;63,5;114,6;278,8;220;37,2;26,7;55,7
9261;PORTOVIEJO;Colon;-804.596;-10.376;3100;1979;55,4;63,5;153,8;153,1;146,5;48,4;28,2;85,9;117,9;56,2;35,2;46,1
9262;PORTOVIEJO;Picoza;-804.596;-10.376;3100;1980;104,2;155,5;82,3;138,8;50,1;40;26,8;36,1;27,4;225,1;133;62,8
9263;PORTOVIEJO;Picoza;-804.596;-10.376;3100;1981;97,9;107,3;243,8;187;76,2;52,5;57,4;39,6;21,9;89,6;79,9;129,7
9264;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;3100;1982;139,3;147,3;86,1;157,5;165,2;25,7;47,2;2,5;135,6;212,7;164,7;182,7
9265;PORTOVIEJO;18 de Octubre;-804.596;-10.376;3100;1983;128;73,7;196,4;182,9;144,2;36,4;24,9;39,5;43,4;113,6;109,1;136,7
9266;PORTOVIEJO;12 de Marzo;-804.596;-10.376;3100;1984;103,6;191,5;183,4;;93,2;58,2;47,6;24,2;150,2;115;76,8;62,5
9267;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;3100;1985;99;64,7;58,3;90,2;131,9;40,9;32,8;59,3;100;47,8;65,3;
9268;PORTOVIEJO;Colon;-804.596;-10.376;3100;1986;110,8;;146,9;175,7;160,9;25,1;5,2;39,4;81,9;154,7;68,1;78,5
9269;PORTOVIEJO;Portoviejo;-804.596;-10.376;3100;1987;93,8;53,6;116,1;116,2;93,9;29,8;83,6;43,9;65;52,6;36,5;30
9270;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;3100;1988;104,7;139,5;48,6;213,3;142,9;50,1;31,6;;68,6;84,9;147,6;95,9
9271;PORTOVIEJO;San Pablo;-804.596;-10.376;3100;1989;188,1;144,7;135,5;183,3;78,5;;37,7;30,7;85,2;127,5;12,6;65,2
9272;PORTOVIEJO;Picoza;-804.596;-10.376;3100;1990;68,2;119,1;78;132,5;80,7;27,7;68,3;38;66,4;164,6;60,4;124
9273;PORTOVIEJO;Portoviejo;-804.596;-10.376;3100;1991;93,4;75,3;185,5;139,7;139,4;68,8;41,8;23,5;46,2;74,7;98,3;80,5
9274;PORTOVIEJO;Portoviejo;-804.596;-10.376;3100;1992;71,6;103;157,7;81,8;;;;;;;;
9275;PORTOVIEJO;Portoviejo;-804.596;-10.376;3100;1993;;;;;;;;;93,3;59,6;53;146,6
9276;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;3100;1994;242;112,5;186,9;160,2;134,9;16,3;10,9;10,1;41;26,4;;
9277;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;340;1964;;;411,2;667,2;114,7;63,1;;16,7;76,8;76,4;51,4;26,4
9278;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;340;1965;404,2;504,6;934,1;1045;421,4;237,9;98,1;27,1;131,9;91;45,3;137,6
9279;PORTOVIEJO;Picoza;-804.596;-10.376;340;1966;712,4;462,1;493,8;298,3;332,7;154,8;38,5;80,7;25,3;56,9;41,6;126,2
9280;PORTOVIEJO;18 de Octubre;-804.596;-10.376;340;1967;538,3;551,3;486,6;337,8;348,3;45,7;27,8;5,8;65,5;62,3;5,9;86,3
9281;PORTOVIEJO;Colon;-804.596;-10.376;340;1968;331;505,1;212,8;181,2;113,5;110,4;23,9;25,5;58,9;24,4;51,9;97,4
9282;PORTOVIEJO;San Pablo;-804.596;-10.376;340;1969;258,5;256,7;529,6;764,4;577,3;325,5;33;14,4;75,5;32;83,6;137,8
9283;PORTOVIEJO;12 de Marzo;-804.596;-10.376;340;1970;395,3;582,5;266,8;905,3;326,8;113,2;71,5;27,2;25,3;47,1;54,4;224,1
9284;PORTOVIEJO;18 de Octubre;-804.596;-10.376;340;1971;391,1;602,5;753;569,5;47,3;80,3;23,8;43,1;43,2;68,2;12,3;188,5
9285;PORTOVIEJO;Colon;-804.596;-10.376;340;1972;323,5;497,8;682,1;248,1;413,1;510,1;278,8;164,8;162,5;158,8;26,8;368,6
9286;PORTOVIEJO;12 de Marzo;-804.596;-10.376;340;1973;421,6;389,6;607,1;740,2;564;122,5;166,7;53,2;66,6;87,2;18,4;145,3
9287;PORTOVIEJO;Portoviejo;-804.596;-10.376;340;1974;170,9;518,4;187;359,9;205,5;54,7;8;8;38,5;68;;
9288;PORTOVIEJO;Andres de Vera;-804.596;-10.376;340;1975;;780,7;673,1;662,3;189;185,2;44,2;52,1;31,6;33;19,2;134,1
9289;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;340;1976;689,5;455;632,5;674,2;665,1;236,3;38;57,1;21,5;5;46,5;148,4
9290;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;340;1977;477;445,5;861,5;282;62,5;127;18,5;10;126,5;26,2;;91,7
9291;PORTOVIEJO;12 de Marzo;-804.596;-10.376;340;1978;338,5;632,9;404,9;694,4;442,6;23,1;49,9;16;30,4;21,4;36,5;55,8
9292;PORTOVIEJO;Picoza;-804.596;-10.376;340;1979;339,9;382,7;438,4;309;320,4;166;;27,8;62,9;31,4;16;25,4
9293;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;340;1980;341,9;285,6;432,7;747,5;238,3;;;;1,9;74;83,5;74,8
9294;PORTOVIEJO;Colon;-804.596;-10.376;340;1981;225,2;697,8;814,9;273,2;9,3;1;;24,4;110,9;21,8;15,6;164,8
9295;PORTOVIEJO;Picoza;-804.596;-10.376;340;1982;521,8;478,1;322,3;;313,3;13;36;5,2;69,4;684,4;509,8;666,8
9296;PORTOVIEJO;Colon;-804.596;-10.376;340;1983;841,9;624,6;619,4;649,2;604,7;580,2;804,9;216,5;;105,5;92,1;77,3
9297;PORTOVIEJO;Andres de Vera;-804.596;-10.376;340;1984;87;780,1;747;592,5;110,6;94,4;20;2,2;100,7;27,2;28,8;389,8
9298;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;340;1985;472,4;358,9;285,4;164;246,4;200,2;30,3;27,5;58,6;11,4;18,5;263,1
9299;PORTOVIEJO;Colon;-804.596;-10.376;340;1986;630,5;368,7;911;498,3;122,4;35,2;43,3;42,8;43,5;185,4;61;
9300;PORTOVIEJO;18 de Octubre;-804.596;-10.376;340;1987;;759,3;617,3;590,5;520;58,8;13;141,2;42;94;11,6;202
9301;PORTOVIEJO;Portoviejo;-804.596;-10.376;340;1988;;;;516,9;316;47,4;15,5;;80,3;60;39;84
9302;PORTOVIEJO;18 de Octubre;-804.596;-10.376;340;1989;585,8;651,7;689;700,7;296,2;78,9;60,4;30;99,3;;23,9;132,6
9303;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;340;1990;207;426,6;384,5;537,9;97,1;78;32,2;18,5;7,1;77,4;33,5;139,4
9304;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;340;1991;313,9;443,9;489,1;508,9;320,7;60,1;12,5;12,8;20;32,9;72,2;171,1
9305;PORTOVIEJO;18 de Octubre;-804.596;-10.376;340;1992;761,5;709,1;689,2;708,3;642,5;25,1;40,2;198,6;20;58,3;20,1;85,3
9306;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;340;1993;433,2;747,1;410,3;;80,8;110,2;126,5;33,4;68,1;22,6;53,5;143,1
9307;PORTOVIEJO;18 de Octubre;-804.596;-10.376;340;1994;761,1;535,2;490,5;548,8;331,8;30,4;4,5;4,5;5,5;32,8;53;306,9
9308;PORTOVIEJO;Picoza;-804.596;-10.376;340;1995;660,8;404,5;318,6;453,2;253,8;142,8;57,5;90,4;23,5;76,3;28,1;25,8
9309;PORTOVIEJO;San Pablo;-804.596;-10.376;340;1996;281,2;361,9;391,1;311,8;154,3;31,5;22,2;38,4;30,3;25,3;9,1;26
9310;PORTOVIEJO;Picoza;-804.596;-10.376;340;1997;452,1;359;573;599,6;369,6;661,6;313,3;273,9;471,1;481,8;421,1;489,7
9311;PORTOVIEJO;Portoviejo;-804.596;-10.376;340;1998;544,7;842,7;933;888,8;519,2;422,5;248;58,3;;22,5;25;29,2
9312;PORTOVIEJO;18 de Octubre;-804.596;-10.376;340;1999;257,7;595,5;562,7;;338,9;82,8;24,8;14,2;52,2;;57;244,7
9313;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;340;2000;;;363,5;378;286,6;174,8;11,6;15,8;65;29,3;12,5;113,2
9314;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;340;2001;433,9;524,8;580,9;686,7;334,9;;5,6;3,8;13,7;;;77,4
9315;PORTOVIEJO;Portoviejo;-804.596;-10.376;340;2002;275,3;431,2;796,4;;;186,9;;;;;;
9316;PORTOVIEJO;San Pablo;-804.596;-10.376;340;2003;;;;;;;;;;58,8;;
9317;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;340;2010;;;;;;90;125,1;;;;;
9318;PORTOVIEJO;Picoza;-804.596;-10.376;2480;1982;;;;;;21,9;26,4;0;97,3;300,5;225,6;216,8
9319;PORTOVIEJO;Picoza;-804.596;-10.376;2480;1983;183,7;138,2;267,5;294,7;249,9;8,1;17,5;28,8;0;264,1;194,2;295,3
9320;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;2480;1984;211,6;275,9;333,3;261,8;290,6;156,6;5,6;14,1;327,4;380,9;51,4;42,3
9321;PORTOVIEJO;Andres de Vera;-804.596;-10.376;2480;1985;130,4;57,6;88,4;145,9;159,5;62,8;22;38;238,5;144,5;130,7;196,6
9322;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;2480;1986;362,7;250,1;285,6;250,1;33,2;2,1;0;4,1;18,9;412,2;227,2;59,7
9323;PORTOVIEJO;18 de Octubre;-804.596;-10.376;2480;1987;150,3;50,7;259,4;106;165,7;9,4;5,2;0;173,2;231,1;113,6;50,2
9324;PORTOVIEJO;Picoza;-804.596;-10.376;2480;1988;128;43,5;71;268,8;205,7;105,9;46,4;115,2;145,7;299,1;228,5;177,8
9325;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;2480;1989;339,8;197,1;356,5;;;;;;;223,4;;7,5
9326;PORTOVIEJO;12 de Marzo;-804.596;-10.376;2480;1990;55,3;30,8;53;233,9;;15,5;57,4;37,7;45,6;170,9;36,6;129,7
9327;PORTOVIEJO;18 de Octubre;-804.596;-10.376;2480;1991;161,6;151,8;195,9;152,2;106,3;73,6;59,2;0;14,1;89,3;116,6;106,3
9328;PORTOVIEJO;Colon;-804.596;-10.376;2480;1992;151;149,6;;;;4;8,9;0;134,9;113,4;83,4;110,2
9329;PORTOVIEJO;San Pablo;-804.596;-10.376;2480;1993;145,4;338,7;403,3;598,1;283,7;0;0;0;119;181,1;;272,9
9330;PORTOVIEJO;Colon;-804.596;-10.376;2480;1994;457;370,1;540;307,4;299,2;72,6;9,5;0;55,1;184,7;334,7;299,2
9331;PORTOVIEJO;Portoviejo;-804.596;-10.376;2480;1995;131;283,1;252,4;;;;188,7;190,2;128,3;213,3;177,3;188,7
9332;PORTOVIEJO;Picoza;-804.596;-10.376;2480;2011;;;;;;;;;;;;
9333;PORTOVIEJO;18 de Octubre;-804.596;-10.376;2940;1964;;;;;;;30,6;66,8;61,3;97,6;103,6;209,3
9334;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;2940;1965;136,4;103,7;169,8;250,5;140,4;2;1,3;10,8;148,3;173,6;366,5;187
9335;PORTOVIEJO;Colon;-804.596;-10.376;2940;1966;66,3;126,6;124,7;144,7;211,7;36,1;18;45,2;79,9;199,4;203,6;205,7
9336;PORTOVIEJO;12 de Marzo;-804.596;-10.376;2940;1967;138,1;238,1;262,8;39,2;108,8;30;28,2;6,8;26,6;167,1;109,5;138,8
9337;PORTOVIEJO;18 de Octubre;-804.596;-10.376;2940;1968;177,7;204,8;183,9;156,1;34,6;106,2;;57,4;113,9;176,2;113,8;117,3
9338;PORTOVIEJO;Colon;-804.596;-10.376;2940;1969;142,1;143,8;96,5;390,4;56,8;160,9;9,9;4,8;192,6;226,8;173,7;183,9
9339;PORTOVIEJO;Portoviejo;-804.596;-10.376;2940;1970;171,1;296,6;114,7;148,7;137,5;38,8;5,3;4,2;71,5;127,8;195;228,5
9340;PORTOVIEJO;San Pablo;-804.596;-10.376;2940;1971;253,9;320,9;303;122,6;88,4;70,3;11,9;20,9;96,5;302,9;179;255,6
9341;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;2940;1972;244;156,7;241,7;213,7;120,6;49,9;0;42,8;11,3;93,4;228,9;73,3
9342;PORTOVIEJO;12 de Marzo;-804.596;-10.376;2940;1973;64,9;104,4;145,5;225,8;133,5;83,4;85;55,7;104,8;45,9;119,5;120,9
9343;PORTOVIEJO;Picoza;-804.596;-10.376;2940;1974;151,4;329,7;312;130,8;114,1;23,8;48,1;20,7;92,1;196,7;170,3;195,6
9344;PORTOVIEJO;18 de Octubre;-804.596;-10.376;2940;1975;123,8;263,8;179;133,8;66,8;74,1;116,4;40,6;38,5;152,4;215,6;278,1
9345;PORTOVIEJO;12 de Marzo;-804.596;-10.376;2940;1976;113,6;165,2;264,6;146,2;108,1;43,3;0;0;88;142,3;107,8;206,6
9346;PORTOVIEJO;12 de Marzo;-804.596;-10.376;2940;1977;49,6;54,9;129,1;128,5;72;92,4;15,6;32,5;106,9;121,7;135,4;239,2
9347;PORTOVIEJO;San Pablo;-804.596;-10.376;2940;1978;101,3;81,4;92,1;226,7;107,3;0;123,6;44,1;58,7;58,4;87,6;277,8
9348;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;2940;1979;106,3;143,9;380,3;117,7;216,8;21;71,9;112,3;116,4;;88,9;71,8
9349;PORTOVIEJO;San Pablo;-804.596;-10.376;2940;1980;159,6;317,5;78,8;192,4;;12,3;;54,9;93,3;149;203,6;153
9350;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;2940;1981;157,8;157,1;199,9;239,4;127,9;29,4;21,6;78,7;16,8;162,4;160,1;152,7
9351;PORTOVIEJO;Picoza;-804.596;-10.376;2940;1982;293,4;137,2;249,6;119,5;112;52,1;25,4;0;117;113,6;160,4;237
9352;PORTOVIEJO;San Pablo;-804.596;-10.376;2940;1983;158,2;156,2;215,3;187,3;168,7;11,2;18,6;63,9;19,1;163,4;93,9;207
9353;PORTOVIEJO;12 de Marzo;-804.596;-10.376;2940;1984;159,3;191,7;187,1;232,2;129,8;65,8;6,8;51,9;157;156,7;136;100,4
9354;PORTOVIEJO;Andres de Vera;-804.596;-10.376;2940;1985;142,8;14,6;80;78,2;50,9;25,7;37,9;13,6;82,7;36,3;68,4;142
9355;PORTOVIEJO;San Pablo;-804.596;-10.376;2940;1986;153,7;107,8;195,1;141,2;98,3;0;0;0;48,9;177,3;121,1;77,6
9356;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;2940;1987;113,9;83,7;223,3;180,5;76,4;34,1;54,5;65,3;63;196,7;120,6;69,4
9357;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;2940;1988;94,7;148,6;52,1;242,5;140,5;62;28,2;49,4;86,8;133,3;295,6;125,3
9358;PORTOVIEJO;12 de Marzo;-804.596;-10.376;2940;1989;225,2;151,2;246,5;149;55,3;103,3;0;13;121,6;250,5;103,3;74,5
9359;PORTOVIEJO;12 de Marzo;-804.596;-10.376;2940;1990;90,1;211;142,7;225,8;51,2;25;22,6;54,8;33,7;209,4;33,5;136,8
9360;PORTOVIEJO;San Pablo;-804.596;-10.376;2940;1991;153,4;152,8;308,1;147,9;119,4;47,9;25,4;0;99,7;84,7;190,1;216,3
9361;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;2940;1992;73,8;182,6;130,5;92,4;54,8;31,1;15,8;40,3;132,7;116,6;116,1;100
9362;PORTOVIEJO;18 de Octubre;-804.596;-10.376;2940;1993;170,6;189,3;138,7;157,1;112,5;24,9;16,8;0;85,2;132,6;;238,1
9363;PORTOVIEJO;Andres de Vera;-804.596;-10.376;2940;1994;193;135,2;283;207,5;103,3;26,1;18,9;5,4;47,4;169,1;183,3;198,2
9364;PORTOVIEJO;San Pablo;-804.596;-10.376;2940;1995;61,7;148,4;182;154,4;128,5;31,9;59,3;78;0;146,7;142,1;146,3
9365;PORTOVIEJO;San Pablo;-804.596;-10.376;2940;1996;253,5;195,8;235,6;195,9;180,1;48,4;72,1;39,6;27,3;200,6;70,5;123,2
9366;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;2940;1997;279,8;139,8;200,5;112,3;81,7;176,5;33,9;7,5;61,6;164,7;296,4;129,3
9367;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;2940;1998;79,2;112,9;174;128,8;123,1;26,8;28,9;42,8;30,6;141,6;287,8;94,2
9368;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;2940;1999;204,7;328,1;180,2;151,5;127,2;96,7;7,6;35,8;101,2;91,6;164,9;234,7
9369;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;2940;2000;271,5;243;267,5;194,1;298,6;116;70;28,8;156,4;88,3;;
9370;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;2940;2002;;;;100,8;113,9;64,6;22;14,7;11,1;247,2;191,3;347,4
9371;PORTOVIEJO;Andres de Vera;-804.596;-10.376;2940;2003;97,7;21,6;217,4;311,3;173,4;92,1;0;28,5;142;161,8;144,5;60,3
9372;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;2940;2004;68,8;135,7;44,6;219,3;197,1;32,9;;;;;95,8;331,8
9373;PORTOVIEJO;San Pablo;-804.596;-10.376;2940;2005;128,7;282,8;237,7;190,1;83;19,6;32,2;11,7;53,4;85;196,3;113,2
9374;PORTOVIEJO;Portoviejo;-804.596;-10.376;2940;2006;302,8;541,9;745,1;234;181,4;213,1;0;8,1;0;112,5;235,7;138,7
9375;PORTOVIEJO;Portoviejo;-804.596;-10.376;2940;2007;29,5;162,9;488,2;295,1;289,4;16,7;0;62,5;0;199,6;168;310,4
9376;PORTOVIEJO;San Pablo;-804.596;-10.376;2940;2008;329,2;737,1;921,2;603,4;565,3;533,3;234,3;381,1;108,1;352,8;421,5;577,8
9377;PORTOVIEJO;18 de Octubre;-804.596;-10.376;2940;2009;1034,9;662,9;678,7;312,2;243,6;37,7;9,6;30,4;5,5;93,2;30,9;207,6
9378;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;2940;2010;33,6;59,5;25,3;238,9;193,9;129,2;68,5;23,8;76;81,4;336;392,1
9379;PORTOVIEJO;18 de Octubre;-804.596;-10.376;2940;2011;194,8;410,8;518,8;658;292,7;92,4;59,4;109,5;78,9;;111,1;87,6
9380;PORTOVIEJO;12 de Marzo;-804.596;-10.376;2940;2012;250,3;319,9;203,5;375;57,7;0;17,2;0;5,6;145;134,5;70,7
9381;PORTOVIEJO;San Pablo;-804.596;-10.376;2940;2013;141,4;182,7;4,3;235,9;141,2;0;0;55,6;0;102,9;109,9;128,4
9382;PORTOVIEJO;San Pablo;-804.596;-10.376;2940;2014;316,7;326,1;219,8;135,7;132,1;15,8;0;0;4,2;135,8;;111,9
9383;PORTOVIEJO;Picoza;-804.596;-10.376;2940;2015;110,7;187,7;458,6;93;11,4;25,9;29,2;0;7,7;31,2;17,6;14,2
9384;PORTOVIEJO;Colon;-804.596;-10.376;2940;2016;205,4;32,2;119,9;323;18,7;4;0;0;39,5;159;65,5;353,1
9385;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;2940;2017;870,5;860,5;675,6;549,2;444,6;111,4;0;22,5;31,5;150,6;;
9386;PORTOVIEJO;San Pablo;-804.596;-10.376;3440;1965;;;;;;;;33,6;115;139,6;237,7;109,1
9387;PORTOVIEJO;18 de Octubre;-804.596;-10.376;3440;1966;130,3;69,8;184,2;196,9;199,4;108,3;46;29,5;158,8;174,5;110,3;155,9
9388;PORTOVIEJO;18 de Octubre;-804.596;-10.376;3440;1967;224,4;548,7;197,4;165,4;152,5;60,9;35,9;17,9;42,1;206,8;89,6;45,5
9389;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;3440;1968;147,9;189,3;120,9;105,7;103,3;108,1;54,9;101,3;207,9;98,7;103;51,4
9390;PORTOVIEJO;Colon;-804.596;-10.376;3440;1969;126,4;98,8;202,1;176,4;137,1;76,4;5,2;61,3;179,2;171,4;202,7;113,8
9391;PORTOVIEJO;12 de Marzo;-804.596;-10.376;3440;1970;174,2;146;137,3;206,8;226,5;35,3;28,3;57;118,4;153,9;266,5;120,2
9392;PORTOVIEJO;18 de Octubre;-804.596;-10.376;3440;1971;627,3;281,7;564,4;306,1;317,5;301,9;21,7;152,7;;650,4;366,1;271,9
9393;PORTOVIEJO;Colon;-804.596;-10.376;3440;1972;392,7;485;562,8;472,6;612,5;488,1;36,1;97,7;53,4;116,9;320,6;356,2
9394;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;3440;1973;133,5;492,7;528,2;915,2;655,7;345,5;89;360,5;480,7;420,4;106,4;193,8
9395;PORTOVIEJO;San Pablo;-804.596;-10.376;3440;1974;286,4;774,6;;;75,9;74;34;43,5;158,9;193,3;196,8;110,1
9396;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;3440;1975;207,9;245,6;294,5;216,5;280;198,9;134,8;93,4;98,8;136,4;91,1;70,3
9397;PORTOVIEJO;Andres de Vera;-804.596;-10.376;3440;1976;151,1;156,2;253,4;279,5;69,6;0;0;0;;;;
9398;PORTOVIEJO;Portoviejo;-804.596;-10.376;3440;1978;;;;;149,8;60,3;108,4;79,9;180;26;77,4;142,1
9399;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;3440;1979;145,6;182;320;229,2;160,7;207,9;11;113,5;248,9;111,6;8;82,2
9400;PORTOVIEJO;Colon;-804.596;-10.376;3440;1980;162,1;144;131;220,6;113,7;64,7;24;330,1;33;31;263,4;168,1
9401;PORTOVIEJO;San Pablo;-804.596;-10.376;3440;1981;221,1;276,7;298,7;335,2;133,4;141,9;35,7;61,4;61;144,5;126,2;201,9
9402;PORTOVIEJO;Colon;-804.596;-10.376;3440;1982;198,2;168,1;198,4;258,7;332,8;80;128;54,2;391;455,4;403,6;494
9403;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;3440;1983;296;387,4;478;472,7;406,8;78;250,3;;315,9;385,7;431,6;513,4
9404;PORTOVIEJO;Andres de Vera;-804.596;-10.376;3440;1984;375,7;452,5;465;481,7;383;229;280;90;381;430;330,3;355
9405;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;3440;1985;503,7;258,9;318,8;346,5;359;0;77;186,2;;349;322,6;366
9406;PORTOVIEJO;Picoza;-804.596;-10.376;3440;1986;390;400;392;405;331,7;214,4;0;146,6;278,2;472,3;398,5;271,1
9407;PORTOVIEJO;Portoviejo;-804.596;-10.376;3440;1987;323,8;262,5;438,4;400,3;286,2;318,6;248,4;257,4;364,9;423,8;342,5;102,1
9408;PORTOVIEJO;Picoza;-804.596;-10.376;3440;1988;;;;431,3;372,8;316,1;200,7;307,7;303,6;376,1;371,9;424,5
9409;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;3440;1989;453,9;418,7;428,6;323;365,2;234,3;;;368,4;428,7;30,5;218,1
9410;PORTOVIEJO;12 de Marzo;-804.596;-10.376;3440;1990;345,3;415,6;328,4;438,7;327,3;202,7;189,6;119,9;361,3;499,4;310,6;217,4
9411;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;3440;1991;;;;268,5;379,8;390,1;183,6;90,5;165,3;338,6;497,6;329,4
9412;PORTOVIEJO;Francisco Pacheco;-804.596;-10.376;3440;1992;398,4;398,4;414,3;474,3;337,2;59,1;18;127,1;159,9;275,4;356,3;355,3
9413;PORTOVIEJO;Andres de Vera;-804.596;-10.376;3440;1993;;;;587,7;485,5;4;6;1;289,6;405,9;344,2;577,7
9414;PORTOVIEJO;12 de Marzo;-804.596;-10.376;3440;1994;398,7;0;71,5;105,8;127,3;40,9;60,3;130,3;41,8;65,9;198,3;136,3
9415;PORTOVIEJO;Picoza;-804.596;-10.376;3440;1995;67;85,9;184,7;261,3;202,4;202,7;305,2;90,9;38,9;204,4;251,9;81,4
9416;PORTOVIEJO;12 de Marzo;-804.596;-10.376;3440;1996;362,6;314;319,4;313,1;198,8;79,5;22,5;9;23;201,9;32,1;26,4
9417;PORTOVIEJO;Simon Bolivar;-804.596;-10.376;3440;1997;202;114,1;143,6;345,4;209,9;139,8;0;0;58,6;257;455,1;73,7
9418;PORTOVIEJO;Andres de Vera;-804.596;-10.376;3440;1998;39,3;151,6;109,3;309,6;369;70;26,3;52,1;48,9;92,6;177,5;29,7
9419;PORTOVIEJO;Picoza;-804.596;-10.376;3440;1999;178,3;487,3;390;508,8;300,3;414,5;29,7;13,8;162,1;115,8;99,8;161,7
9420;PORTOVIEJO;Portoviejo;-804.596;-10.376;3440;2000;119,1;133;201;195,5;251;326,7;364,4;367,3;85;43,7;275,4;282,3
9421;PORTOVIEJO;Andres de Vera;-804.596;-10.376;3440;2001;220,1;230,6;257;293;284,5;329,3;14,5;0,1;1,3;65,3;262,2;248,4
9422;PORTOVIEJO;18 de Octubre;-804.596;-10.376;3440;2002;65,5;192,3;173,4;98,2;47;0;2,1;95,9;96;204,7;105,9;111,4
9423;PORTOVIEJO;12 de Marzo;-804.596;-10.376;3440;2003;53,3;88,5;86,8;55,9;70;124,4;18;18,9;45,3;104,1;154,8;89,6
9424;PORTOVIEJO;Portoviejo;-804.596;-10.376;3440;2004;64;61,2;72,8;195,3;182,8;21,1;31,7;24,3;96,1;90,3;132;131,5
9425;PORTOVIEJO;Picoza;-804.596;-10.376;3440;2005;55,9;187,6;251;157,1;58,4;62,6;28,3;15,7;72;55,5;101,1;132,3
9426;PORTOVIEJO;12 de Marzo;-804.596;-10.376;3440;2006;98,3;206,2;249,3;235,4;82,4;110,7;25,2;26,7;50,5;129,2;194,8;197
9427;PORTOVIEJO;Colon;-804.596;-10.376;3440;2007;139,3;76,4;256,4;300;134,1;98,3;40,7;59,2;28;176,6;164,2;118,3
9428;PORTOVIEJO;18 de Octubre;-804.596;-10.376;3440;2008;270,7;234,5;318,2;356,3;273,6;126;31,6;119,4;101,5;204;92,7;112,5
9429;PORTOVIEJO;Andres de Vera;-804.596;-10.376;3440;2009;210,8;197,6;194,7;118,5;112,9;78,7;10,1;18,2;14,1;79,8;56,5;182,9
9430;PORTOVIEJO;Colon;-804.596;-10.376;3440;2010;55,1;114,7;78,9;328,7;152,4;85,1;157,8;39,7;117,3;47,7;154,1;215,9
9431;PORTOVIEJO;Picoza;-804.596;-10.376;3440;2011;135,2;224,5;122,7;331,3;92,7;49,2;73,4;56;73,2;81,7;39,6;102,2
9432;PORTOVIEJO;Andres de Vera;-804.596;-10.376;3440;2012;239,5;;;;;;;;;;;135,8
9433;PORTOVIEJO;Andres de Vera;-804.596;-10.376;3440;2013;82,9;232,4;122,8;127,6;111,1;101,2;30,1;45,6;79,3;186,9;27,6;85,7
9434;PORTOVIEJO;Andres de Vera;-804.596;-10.376;3440;2014;179,7;145;204,3;168,2;238,9;41,7;10,7;32,6;55,3;195;65,7;126,4
