Id;NombreEstacion;Estacion;longitud2;latitud2;altitud;anio;precipitaciones Dia;precipitaciones Noche;temperatura Dia;temperatura Noche;H. del Suelo Dia;H. del Suelo Noche;Evapotranspiracion Dia;Evapotranspiracion Noche;Velocidad del Viento Dia;Velocidad del Viento Noche;radiacion Solar
8740;PORTOVIEJO;18 de Octubre;-804.599;-10.377;2440;2006;105,1;182,8;24;17;21;38;2,7;4,8;11,5;65,7;6
8741;PORTOVIEJO;Andres de Vera;-804.596;-10.378;2440;2007;78,2;88,2;28;21;21;30;19,8;29,4;2,3;138,1;5,5
8742;PORTOVIEJO;12 de Marzo;-804.597;-10.379;2440;2008;234;169,3;21;18;22;39;25,3;71,6;85,1;205,3;5,7
8743;PORTOVIEJO;18 de Octubre;-804.599;-10.377;2440;2009;198,5;155,9;25;20;21;28;14,2;7,5;12,3;38,9;5,9
8744;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;2440;2010;28,1;72,3;25;17;21;25;140,3;22,1;81,3;45,6;6
8745;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;2440;2011;188,4;287,9;25;18;30;44;131,8;58;82,8;119,8;6
8746;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;2440;2012;261,2;175,9;33;17;33;32;13;5;15,2;103,9;5,6
8747;PORTOVIEJO;San Pablo;-804.604;-10.385;2440;2013;62,9;187,1;19;21;18;38;5,7;24,5;15;159,1;6,1
8748;PORTOVIEJO;Portoviejo;-804.596;-10.383;2440;2014;246,6;85,6;19;23;12;26;8,6;2,8;78;163,9;5,6
8749;PORTOVIEJO;San Pablo;-804.604;-10.385;2440;2015;117;97,1;19;19;35;48;31,4;0;0;82,9;6,2
8750;PORTOVIEJO;Andres de Vera;-804.596;-10.378;2440;2016;181,3;11,9;20;20;33;54;14,3;0;34,8;55,1;6
8751;PORTOVIEJO;Portoviejo;-804.596;-10.383;2440;2017;;;33;22;34;41;0;27,8;14,7;99,6;6
8752;PORTOVIEJO;Andres de Vera;-804.596;-10.378;2440;2018;107,8;156,3;31;18;12;34;13,1;20,6;;;6,2
8753;PORTOVIEJO;San Pablo;-804.604;-10.385;1830;1964;;;21;21;15;31;17,4;39,1;31;84,1;6
8754;PORTOVIEJO;18 de Octubre;-804.599;-10.377;1830;1965;27,6;3,5;27;16;26;52;2;9,1;31,7;65,2;5,8
8755;PORTOVIEJO;San Pablo;-804.604;-10.385;1830;1966;36,5;25,2;19;18;33;28;22,2;7,4;26,1;58,5;6,1
8756;PORTOVIEJO;Portoviejo;-804.596;-10.383;1830;1967;37,7;83,8;20;24;30;33;18,7;5,8;30;66,6;6,2
8757;PORTOVIEJO;Portoviejo;-804.596;-10.383;1830;1968;22,9;72,1;26;20;27;55;0,2;61;54,2;47,9;5,7
8758;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;1830;1969;66,6;48,7;19;21;33;35;0;8;26,8;54,1;5,7
8759;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;1830;1970;62,1;118,3;19;17;33;50;8,5;6,8;40,9;33,2;6
8760;PORTOVIEJO;Portoviejo;-804.596;-10.383;1830;1971;88,5;114,6;24;22;12;51;1,8;16,5;38,4;100;5,6
8761;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;1830;1972;42,1;128,6;35;19;24;33;8,6;11,3;24,4;15,8;5,8
8762;PORTOVIEJO;Portoviejo;-804.596;-10.383;1830;1973;36,2;25,4;23;17;26;36;11,4;54,2;65;90,2;5,8
8763;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;1830;1974;92,4;73;29;19;18;31;15,6;21,1;57,6;121,1;6
8764;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;1830;1975;17,5;84,9;25;21;30;40;45,5;40,6;32,9;123,2;5,8
8765;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;1830;1976;76,5;45,4;25;21;18;27;0,5;0;4,2;17,7;6,2
8766;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;1830;1977;26,4;19,3;23;17;31;32;4,9;28,9;46,3;38,6;6,2
8767;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;1830;1978;60,8;50;22;23;31;27;7,3;0,5;38,9;7,8;5,8
8768;PORTOVIEJO;Portoviejo;-804.596;-10.383;1830;1979;44,3;20,1;18;22;16;25;0,5;37;77,5;26,2;5,5
8769;PORTOVIEJO;Andres de Vera;-804.596;-10.378;1830;1980;89,6;110,2;23;19;15;25;4,9;18,2;7,8;125,7;5,5
8770;PORTOVIEJO;San Pablo;-804.604;-10.385;1830;1981;18,6;62,1;32;22;25;39;24,6;40,1;3,5;37,9;5,5
8771;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;1830;1982;102,7;76,9;18;22;19;43;26,1;11,4;20;89,4;5,6
8772;PORTOVIEJO;San Pablo;-804.604;-10.385;1830;1983;21;27,8;27;23;32;44;2,8;35,2;12,9;68,4;5,7
8773;PORTOVIEJO;Andres de Vera;-804.596;-10.378;1830;1984;64;115,6;33;23;28;38;19,3;12,4;41,9;56,1;5,6
8774;PORTOVIEJO;Picoza;-804.601;-10.382;1830;1985;38,3;28,2;26;19;27;55;9,8;43,8;30,3;30,7;6
8775;PORTOVIEJO;Colon;-804.598;-10.38;1830;1986;52,7;102;22;22;16;55;0;0;14,8;84,5;5,8
8776;PORTOVIEJO;Picoza;-804.601;-10.382;1830;1987;47,1;26,2;22;23;30;41;17,4;8,7;29;16,2;5,6
8777;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;1830;1988;26,5;52,8;19;23;14;36;;;;;6,1
8778;PORTOVIEJO;Colon;-804.598;-10.38;1580;1964;;;34;24;13;30;30,1;170,1;91,2;119,6;5,6
8779;PORTOVIEJO;Andres de Vera;-804.596;-10.378;1580;1965;360,4;218,3;24;23;31;53;96,4;40;496,1;323,6;5,6
8780;PORTOVIEJO;18 de Octubre;-804.599;-10.377;1580;1966;299,8;334,8;26;24;14;47;89;45;61,3;198,9;6
8781;PORTOVIEJO;18 de Octubre;-804.599;-10.377;1580;1967;356,3;;33;24;32;50;33,3;;41,4;163,3;6,1
8782;PORTOVIEJO;Colon;-804.598;-10.38;1580;1968;;;17;23;17;46;129,2;141;198,2;193,9;5,6
8783;PORTOVIEJO;12 de Marzo;-804.597;-10.379;1580;1969;123;56,2;27;16;24;52;162,1;87,7;91;78,1;5,6
8784;PORTOVIEJO;Portoviejo;-804.596;-10.383;1580;1970;75,5;80,8;24;21;13;26;72;82,3;65,1;82,6;5,9
8785;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;1580;1971;493,6;471,1;20;19;28;47;106,6;156,1;142,1;286,9;5,9
8786;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;1580;1972;402,4;449,9;19;19;15;45;138,9;;;190,4;5,6
8787;PORTOVIEJO;Picoza;-804.601;-10.382;1580;1973;343,6;284;30;22;16;37;171,7;171,7;180,7;141,7;6,2
8788;PORTOVIEJO;Andres de Vera;-804.596;-10.378;1580;1974;269,8;454,3;22;16;34;30;89,5;61,5;168,3;155,2;6,1
8789;PORTOVIEJO;Andres de Vera;-804.596;-10.378;1580;1975;360,9;560,3;26;20;17;45;200,8;126,7;119;211;5,7
8790;PORTOVIEJO;12 de Marzo;-804.597;-10.379;1580;1976;397,3;287;23;23;13;30;35;34,6;27,2;40,6;5,6
8791;PORTOVIEJO;Picoza;-804.601;-10.382;1580;1977;285,1;214,6;20;23;26;39;76,6;30,7;110;100,8;5,6
8792;PORTOVIEJO;Portoviejo;-804.596;-10.383;1580;1978;262,9;244;25;17;29;55;100,9;22,1;75,5;40,2;6,1
8793;PORTOVIEJO;Portoviejo;-804.596;-10.383;1580;1979;361,2;180;30;19;20;37;70,7;165,2;177,8;100,6;6
8794;PORTOVIEJO;Andres de Vera;-804.596;-10.378;1580;1980;270,3;439,8;35;22;23;54;43,5;38;25,4;140,8;5,7
8795;PORTOVIEJO;Colon;-804.598;-10.38;1580;1981;175,5;452,5;32;18;28;46;99,6;87,7;130,3;73,5;5,8
8796;PORTOVIEJO;San Pablo;-804.604;-10.385;1580;1982;431,8;313,5;18;23;18;54;96,1;13,2;85,6;406,9;5,5
8797;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;1580;1983;334,3;233,6;31;17;33;33;128,4;63,3;175,4;149,1;6
8798;PORTOVIEJO;Portoviejo;-804.596;-10.383;1580;1984;98,9;509,9;23;24;25;38;65,9;22,5;243,7;212,2;6
8799;PORTOVIEJO;Andres de Vera;-804.596;-10.378;1580;1985;342,9;293,6;25;20;13;41;11;74,1;52,4;28,1;5,8
8800;PORTOVIEJO;Colon;-804.598;-10.38;1580;1986;477,3;363,1;30;16;20;37;12,7;71;55,1;;6,2
8801;PORTOVIEJO;Colon;-804.598;-10.38;1580;1987;428,2;216,8;32;18;34;54;51;88,1;45,9;87,3;6,1
8802;PORTOVIEJO;Colon;-804.598;-10.38;1580;1988;367,4;380,6;30;18;16;38;;59,4;;;6,1
8803;PORTOVIEJO;12 de Marzo;-804.597;-10.379;1580;1989;561,7;;35;19;22;54;;;;;5,9
8804;PORTOVIEJO;Colon;-804.598;-10.38;1580;1991;0;;23;19;28;46;94;16,4;52,7;89;5,7
8805;PORTOVIEJO;Colon;-804.598;-10.38;1580;1992;289,1;356,4;28;22;34;35;81;48,2;61,9;82,7;5,6
8806;PORTOVIEJO;Colon;-804.598;-10.38;1580;1993;400,6;444;35;19;22;36;114;9,9;74,8;92,6;5,9
8807;PORTOVIEJO;San Pablo;-804.604;-10.385;1580;1994;455,2;400,7;27;23;32;35;29,7;8,6;33,2;71,2;5,6
8808;PORTOVIEJO;San Pablo;-804.604;-10.385;1580;1995;277,6;305,1;20;16;33;40;150,5;80;15,1;196,4;5,5
8809;PORTOVIEJO;Picoza;-804.601;-10.382;1580;1996;426,5;397,6;33;23;12;42;29,7;74,8;64,2;110,6;6
8810;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;1580;1997;605,2;196,2;18;24;30;54;25,9;5,8;197,8;272,9;6,2
8811;PORTOVIEJO;12 de Marzo;-804.597;-10.379;1580;1998;151,6;403,1;35;17;12;54;155,2;107,1;109,6;28,7;5,7
8812;PORTOVIEJO;San Pablo;-804.604;-10.385;1580;1999;349,4;548,6;20;22;30;25;68,4;29,7;182,1;176,3;6,2
8813;PORTOVIEJO;Colon;-804.598;-10.38;1580;2000;333,6;334,8;25;16;26;25;24,1;58,6;117,9;61,2;5,8
8814;PORTOVIEJO;San Pablo;-804.604;-10.385;1580;2001;231,4;251,2;21;24;24;49;79,7;0,3;90,9;11,2;5,9
8815;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;1580;2002;223,7;288,5;20;23;18;33;32,5;6,8;10,8;177;5,6
8816;PORTOVIEJO;San Pablo;-804.604;-10.385;1580;2003;223,9;291,6;25;22;23;33;;;;;6,2
8817;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;1580;2004;265,1;160,9;33;19;24;43;78,3;21,9;156,3;165,2;6,1
8818;PORTOVIEJO;18 de Octubre;-804.599;-10.377;1580;2005;244;383,2;33;22;26;53;12,2;13,5;34,9;48,1;6,2
8819;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;1580;2006;214,3;651,1;35;21;17;43;21,4;81,3;53,2;123,5;5,9
8820;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;1580;2007;313,1;186,3;17;21;31;45;138,4;71,6;37,6;64,7;5,5
8821;PORTOVIEJO;Portoviejo;-804.596;-10.383;1580;2008;581,7;447,8;21;17;27;45;125,3;91,2;161,8;147,7;5,6
8822;PORTOVIEJO;Picoza;-804.601;-10.382;1580;2009;96,1;387,3;28;17;35;49;36,6;25,6;2,4;59,3;6
8823;PORTOVIEJO;18 de Octubre;-804.599;-10.377;1580;2010;162,9;358,9;29;17;28;37;201,1;50;99,3;26,6;5,6
8824;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;1580;2011;429,2;363,7;20;18;21;49;147,8;31,8;105,6;102,5;5,7
8825;PORTOVIEJO;Colon;-804.598;-10.38;1580;2012;543,6;442,4;23;16;19;31;42,6;8,9;14,5;81,3;5,6
8826;PORTOVIEJO;Colon;-804.598;-10.38;1580;2013;309,7;388,1;19;18;25;36;57,1;55,8;92,9;109,5;5,5
8827;PORTOVIEJO;Picoza;-804.601;-10.382;1580;2014;428,8;281;21;16;13;35;58,9;10,9;68,8;163,6;6
8828;PORTOVIEJO;Portoviejo;-804.596;-10.383;1580;2015;278,6;181,1;35;19;35;46;97,2;5,6;17,9;77,3;6,2
8829;PORTOVIEJO;Colon;-804.598;-10.38;1580;2016;347,9;210,3;28;16;34;26;51,3;20,3;55,7;24,3;6,1
8830;PORTOVIEJO;Picoza;-804.601;-10.382;1580;2017;318,4;316,6;23;24;35;48;114,6;68,9;108,6;201,4;6,2
8831;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;1580;2018;130,6;383,1;31;20;31;28;;;;;5,5
8832;PORTOVIEJO;Picoza;-804.601;-10.382;1290;1963;;;35;22;28;46;76,9;45,1;104,1;102,6;5,7
8833;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;1290;1964;319,3;251,1;21;19;25;27;247,1;753,1;552,7;280,1;6
8834;PORTOVIEJO;12 de Marzo;-804.597;-10.379;1290;1965;736;487,2;21;19;27;44;;;289,2;360,6;6
8835;PORTOVIEJO;12 de Marzo;-804.597;-10.379;1290;1966;262,5;394,5;23;20;28;27;81,5;154;169,9;301,8;6
8836;PORTOVIEJO;Andres de Vera;-804.596;-10.378;1290;1967;314,3;359,5;26;22;34;51;135,3;53,6;47,5;236,2;5,9
8837;PORTOVIEJO;18 de Octubre;-804.599;-10.377;1290;1968;311,7;405,7;31;18;18;48;234,2;275;213,7;;6,1
8838;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;1290;1969;200,1;;22;24;32;51;;;;;6
8839;PORTOVIEJO;Andres de Vera;-804.596;-10.378;1290;1970;;;17;21;30;43;;;;;5,6
8840;PORTOVIEJO;18 de Octubre;-804.599;-10.377;1290;1971;401,4;464,9;19;17;32;41;59,3;125,3;140,2;169,1;6
8841;PORTOVIEJO;Andres de Vera;-804.596;-10.378;1290;1972;387,1;481,3;18;21;23;41;121,7;212,8;151,7;186,3;5,8
8842;PORTOVIEJO;Portoviejo;-804.596;-10.383;1290;1973;295,3;354,2;17;18;27;32;96,3;90;201;90,3;5,8
8843;PORTOVIEJO;Portoviejo;-804.596;-10.383;1290;1974;276,2;363,9;31;24;14;39;48,2;49,2;151,2;129;5,7
8844;PORTOVIEJO;Portoviejo;-804.596;-10.383;1290;1975;406,8;522,4;28;17;21;47;78,6;129,7;78,9;114,1;5,7
8845;PORTOVIEJO;18 de Octubre;-804.599;-10.377;1290;1976;429,5;288,4;32;24;26;46;64,3;100;71,8;10,7;6
8846;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;1290;1977;207,2;313,2;31;21;15;31;72,2;69,3;116,1;84,4;5,8
8847;PORTOVIEJO;12 de Marzo;-804.597;-10.379;1290;1978;431,3;389,1;24;18;31;38;72,9;20,1;101;60,3;5,9
8848;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;1290;1979;264;256,3;33;20;12;34;58,7;136,1;351,8;72,6;5,5
8849;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;1290;1980;249;523;23;22;27;51;24;57,3;13,5;110,5;6
8850;PORTOVIEJO;Colon;-804.598;-10.38;1290;1981;276,8;413;20;16;34;40;61,1;80,4;86,8;65,1;5,7
8851;PORTOVIEJO;Picoza;-804.601;-10.382;1290;1982;392,8;381,4;17;20;18;32;118,9;36,1;71,2;399,1;5,8
8852;PORTOVIEJO;Portoviejo;-804.596;-10.383;1290;1983;463,1;400,2;34;17;32;29;144,7;113,5;190,3;175,2;6,1
8853;PORTOVIEJO;Portoviejo;-804.596;-10.383;1290;1984;143,4;531,6;33;23;20;36;76,4;33,3;217,4;132,9;5,7
8854;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;1290;1985;312,4;237,3;25;22;18;36;12,2;41,2;44,8;19,8;5,8
8855;PORTOVIEJO;Picoza;-804.601;-10.382;1290;1986;501,2;282,6;19;22;28;54;4,9;35,9;8,2;79;6
8856;PORTOVIEJO;Portoviejo;-804.596;-10.383;1290;1987;405,5;455,7;17;21;12;52;47,3;110,1;32,3;52,8;5,8
8857;PORTOVIEJO;Andres de Vera;-804.596;-10.378;1290;1988;302,5;372,3;21;20;16;26;;;;;6,1
8858;PORTOVIEJO;12 de Marzo;-804.597;-10.379;2150;1963;;;31;17;34;28;7,6;0;14,1;21,6;5,6
8859;PORTOVIEJO;Portoviejo;-804.596;-10.383;2150;1964;2,5;24,3;29;21;23;33;15;19,8;19,8;46,2;5,8
8860;PORTOVIEJO;San Pablo;-804.604;-10.385;2150;1965;12,1;29,8;17;23;18;47;0,1;0,9;33,5;84;5,7
8861;PORTOVIEJO;Picoza;-804.601;-10.382;2150;1966;20,3;34,7;34;16;23;54;7,6;11,6;47;66,4;5,9
8862;PORTOVIEJO;Picoza;-804.601;-10.382;2150;1967;37,1;52,7;22;17;31;33;10,1;3,5;19;136;5,7
8863;PORTOVIEJO;Colon;-804.598;-10.38;2150;1968;27,9;56,8;20;21;35;33;3,1;7;34,2;73,2;6,1
8864;PORTOVIEJO;Andres de Vera;-804.596;-10.378;2150;1969;45,7;39,6;21;17;28;30;0;3,6;68,1;82,3;5,6
8865;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;2150;1970;53,8;100,5;31;20;13;31;10,3;6,3;19,5;61,7;5,8
8866;PORTOVIEJO;Colon;-804.598;-10.38;2150;1971;54,3;81;17;18;13;54;1,2;1,8;43,7;112;6,2
8867;PORTOVIEJO;Colon;-804.598;-10.38;2150;1972;42,2;78,4;29;23;17;30;9,6;5,2;26,7;43,2;5,6
8868;PORTOVIEJO;Portoviejo;-804.596;-10.383;2150;1973;20;140,1;20;19;31;54;3,4;34,7;42,6;60,3;5,9
8869;PORTOVIEJO;Picoza;-804.601;-10.382;2150;1974;69,9;33,6;17;23;34;52;8,2;2,5;64,9;;5,8
8870;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;2150;1975;31;96,6;21;18;22;36;111,7;23,8;37,6;108;6
8871;PORTOVIEJO;18 de Octubre;-804.599;-10.377;2150;1976;40,1;19,5;34;22;20;26;0,2;0,1;16;39,8;5,7
8872;PORTOVIEJO;18 de Octubre;-804.599;-10.377;2150;1977;17,1;9,8;19;19;12;40;4;15,8;52,8;64,6;6,1
8873;PORTOVIEJO;Picoza;-804.601;-10.382;2150;1978;23,9;47,2;18;18;35;54;5,2;0;37,2;0;5,9
8874;PORTOVIEJO;18 de Octubre;-804.599;-10.377;2150;1979;5,4;11,8;24;21;32;31;3,7;56,5;71;35,8;5,6
8875;PORTOVIEJO;12 de Marzo;-804.597;-10.379;2150;1980;29,5;88,1;35;22;21;44;0;16,5;17,4;112,9;5,7
8876;PORTOVIEJO;Colon;-804.598;-10.38;2150;1981;4;25,2;34;19;33;32;8,8;20,3;7,2;23,8;5,5
8877;PORTOVIEJO;Colon;-804.598;-10.38;2150;1982;52;42,2;21;24;28;43;14,4;5,5;24,7;73;6,1
8878;PORTOVIEJO;Colon;-804.598;-10.38;2150;1983;18,6;43,1;27;18;32;42;4,3;27,7;7,9;49,8;5,9
8879;PORTOVIEJO;18 de Octubre;-804.599;-10.377;2150;1984;34,9;101,9;20;22;28;49;18,1;12,3;98,4;69,1;5,8
8880;PORTOVIEJO;Portoviejo;-804.596;-10.383;2150;1985;;11,9;19;17;30;55;0;26,7;36;10,8;5,6
8881;PORTOVIEJO;12 de Marzo;-804.597;-10.379;2150;1986;33;52,5;20;23;34;36;0;;22,7;65,4;5,8
8882;PORTOVIEJO;San Pablo;-804.604;-10.385;2150;1987;34,9;26,3;22;21;21;50;8,3;5,8;32,7;50,4;5,9
8883;PORTOVIEJO;Portoviejo;-804.596;-10.383;2150;1988;45,8;25,8;17;22;33;55;30,3;23,4;57,4;48,2;6
8884;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;2150;1989;57,6;21,2;22;20;17;35;2,9;7;58,2;63,8;6,1
8885;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;2150;1990;13,5;45,9;21;17;20;50;9,8;5,9;0;144,6;6,2
8886;PORTOVIEJO;Picoza;-804.601;-10.382;2150;1991;52,1;7,7;22;18;33;41;14,1;0;23,1;22,6;6
8887;PORTOVIEJO;Andres de Vera;-804.596;-10.378;2150;1992;20,2;38,1;19;21;19;32;0;7,5;94,3;42,3;6
8888;PORTOVIEJO;Portoviejo;-804.596;-10.383;2150;1993;95,1;62,9;20;23;22;54;10;0;34,3;56,1;5,6
8889;PORTOVIEJO;Andres de Vera;-804.596;-10.378;2150;1994;112,7;59,5;33;19;32;49;0;5,5;7,7;49,9;5,7
8890;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;2150;1995;10,7;18;20;16;23;54;27,2;29,1;9,1;65,5;5,7
8891;PORTOVIEJO;Picoza;-804.601;-10.382;2150;1996;75,8;42,7;34;17;20;26;19,9;18,8;36,5;70,7;5,7
8892;PORTOVIEJO;Picoza;-804.601;-10.382;2150;1997;47,9;5,5;30;17;14;32;0;0;48,3;66;5,7
8893;PORTOVIEJO;Portoviejo;-804.596;-10.383;2150;1998;29,8;55,1;33;16;22;50;22,3;5,8;23,7;80,8;5,8
8894;PORTOVIEJO;18 de Octubre;-804.599;-10.377;2150;1999;50,4;78,8;23;16;29;36;;;;;5,6
8895;PORTOVIEJO;Picoza;-804.601;-10.382;2720;1963;;;20;20;32;36;9,1;6,8;47,3;26,3;6
8896;PORTOVIEJO;San Pablo;-804.604;-10.385;2720;1964;12,3;42,8;21;20;14;52;36,6;8,3;31,3;68,5;5,8
8897;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;2720;1965;34,5;6,1;22;18;16;38;2,6;4,7;127,7;138,4;6,1
8898;PORTOVIEJO;Picoza;-804.601;-10.382;2720;1966;33,8;29,1;22;19;27;44;41;16,3;47,5;64,3;6,2
8899;PORTOVIEJO;Portoviejo;-804.596;-10.383;2720;1967;53,6;121,5;28;16;17;44;8;4,5;6,9;90,9;6,1
8900;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;2720;1968;74,7;76,8;32;18;17;29;80,1;52,7;71,1;99;6
8901;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;2720;1969;92,8;53,5;26;20;23;39;;;43,8;92,5;5,7
8902;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;2720;1970;119;115,5;23;23;20;35;6,5;;;;6
8903;PORTOVIEJO;18 de Octubre;-804.599;-10.377;2720;1971;;;28;20;26;54;32,5;7,1;186,8;160,6;5,7
8904;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;2720;1972;85,8;128,9;32;20;19;25;6,9;41,2;16,5;40,3;5,9
8905;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;2720;1973;25;38,6;24;16;16;32;8,4;28,3;66,8;46,9;5,9
8906;PORTOVIEJO;18 de Octubre;-804.599;-10.377;2720;1974;40,4;101,8;23;21;13;49;5,8;0;76,5;69,5;5,8
8907;PORTOVIEJO;12 de Marzo;-804.597;-10.379;2720;1975;33,1;;29;20;18;31;101,6;27,2;22,2;50,1;5,8
8908;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;2720;1976;87,7;80,5;34;16;19;30;3,4;6,5;32,5;57,9;6,1
8909;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;2720;1977;42,1;30,5;26;23;21;44;9,7;5,3;99,7;146,6;5,8
8910;PORTOVIEJO;Colon;-804.598;-10.38;2720;1978;28,4;44,1;30;22;24;39;45,6;8,6;50,7;11;6,2
8911;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;2720;1979;29,4;33,9;35;19;29;31;3,1;51,8;105,7;72,7;5,7
8912;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;2720;1980;42,3;150,2;19;21;32;29;9;19;8;96,7;5,7
8913;PORTOVIEJO;Portoviejo;-804.596;-10.383;2720;1981;32,6;39,1;32;22;26;39;39;32,1;12;59,6;5,8
8914;PORTOVIEJO;Andres de Vera;-804.596;-10.378;2720;1982;123,6;69;21;22;15;25;41;4;52;162,8;5,8
8915;PORTOVIEJO;12 de Marzo;-804.597;-10.379;2720;1983;78,5;44,5;22;20;27;55;3;11;4,5;91,4;5,7
8916;PORTOVIEJO;Andres de Vera;-804.596;-10.378;2720;1984;60;;32;20;22;38;20;33;122;98,2;5,8
8917;PORTOVIEJO;12 de Marzo;-804.597;-10.379;2720;1985;32,5;35,5;24;23;32;36;7,9;39,5;38;43,8;5,5
8918;PORTOVIEJO;12 de Marzo;-804.597;-10.379;2720;1986;86;29,8;17;24;29;51;;;;;6,2
8919;PORTOVIEJO;18 de Octubre;-804.599;-10.377;2605;1963;;;19;16;22;49;10,7;0;19,6;;5,6
8920;PORTOVIEJO;Portoviejo;-804.596;-10.383;2605;1965;;;25;18;31;37;;0;0;187;5,7
8921;PORTOVIEJO;18 de Octubre;-804.599;-10.377;2605;1966;;;18;20;35;34;;24,2;;;5,9
8922;PORTOVIEJO;San Pablo;-804.604;-10.385;2605;1968;83,8;91;34;24;14;38;1,1;29,2;134,5;147,3;5,9
8923;PORTOVIEJO;12 de Marzo;-804.597;-10.379;2605;1969;65,6;71,1;32;24;34;38;0;5;143,1;132,9;6,1
8924;PORTOVIEJO;Picoza;-804.601;-10.382;2605;1970;68,2;202,5;31;23;18;26;6;2,9;31;70;6,1
8925;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;2605;1971;71,7;111;35;20;26;43;4,7;2,7;51,3;135,5;6
8926;PORTOVIEJO;San Pablo;-804.604;-10.385;2605;1972;96,3;140,5;33;20;20;46;0,9;21,1;7,9;62,8;6
8927;PORTOVIEJO;Portoviejo;-804.596;-10.383;2605;1973;29,7;99,9;19;19;17;44;16,4;17,6;42,1;89,7;6,2
8928;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;2605;1974;73,4;85,9;35;18;25;48;13,8;5,8;77,1;144,1;5,5
8929;PORTOVIEJO;Colon;-804.598;-10.38;2605;1975;64,9;123,3;21;16;29;33;159,5;31,5;32,8;125,5;5,6
8930;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;2605;1976;67,4;32,3;27;16;21;28;0,9;0;33,5;79,3;6,1
8931;PORTOVIEJO;18 de Octubre;-804.599;-10.377;2605;1977;17,3;25,7;29;24;28;39;3,6;14,7;71,9;88,3;6,2
8932;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;2605;1978;18,6;56,9;26;16;15;25;14;0,8;34;6;5,9
8933;PORTOVIEJO;Colon;-804.598;-10.38;2605;1979;15,8;30,1;33;17;22;35;0,5;52,6;78,8;20,4;5,7
8934;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;2605;1980;45,7;87,9;34;21;29;25;0;29,7;29,3;115,5;5,8
8935;PORTOVIEJO;12 de Marzo;-804.597;-10.379;2605;1981;75,4;45,8;26;16;28;33;2,2;6,5;8,3;9,8;6,1
8936;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;2605;1982;23,1;28,2;17;17;35;53;3,4;0;18,6;57,7;6,1
8937;PORTOVIEJO;Colon;-804.598;-10.38;2605;1983;7,1;3,4;20;16;29;36;0;15;0;29;5,5
8938;PORTOVIEJO;Simon Bolivar;-804.603;-10.384;2605;1984;20,5;114,4;25;19;30;39;4,2;4,2;22,9;15,2;5,7
8939;PORTOVIEJO;Francisco Pacheco;-804.6;-10.376;2605;1985;18,7;9,1;33;22;34;55;0;;67,8;0,4;5,6
