Id;Estacion;longitud2;latitud2;altitud;anio;precipitaciones Dia;precipitaciones Noche;temperatura Dia;temperatura Noche;H. del Suelo Dia;H. del Suelo Noche;Evapotranspiracion Dia;Evapotranspiracion Noche;Velocidad del Viento Dia;Velocidad del Viento Noche;radiacion Solar
8020;3;-804.598;-10.38;2910;1992;21.9;82.6;22.0;16;27;36;31.8;73.4;31.3;0.0;6.0
8021;0;-804.597;-10.379;2910;1993;53.7;136.5;29.0;24;17;30;38.4;73.4;31.3;0.0;5.6
8023;0;-804.597;-10.379;2910;1995;9.7;49.2;18.0;24;21;48;38.4;73.4;39.4;49.2;5.9
8024;0;-804.597;-10.379;2410;1963;9.7;49.2;26.0;16;12;31;13.5;4.9;11.1;49.2;5.7
8025;8;-804.603;-10.384;2410;1964;0.0;19.7;23.0;16;17;49;27.4;44.6;25.3;58.1;6.0
8026;0;-804.597;-10.379;2410;1965;32.7;12.6;25.0;18;23;32;4.1;2.5;10.5;145.0;6.2
8027;2;-804.595;-10.378;2410;1966;62.7;20.8;23.0;17;18;39;11.0;33.9;38.7;55.9;6.0
8028;2;-804.595;-10.378;2410;1967;69.3;92.9;29.0;20;34;28;19.1;0.6;22.0;78.6;5.7
8029;6;-804.596;-10.383;2410;1968;71.6;104.3;22.0;24;35;50;7.7;39.9;87.2;32.4;5.8
8031;3;-804.598;-10.38;2410;1970;96.8;104.8;30.0;19;25;40;15.8;134.1;170.1;68.9;5.6
8032;6;-804.596;-10.383;2410;1971;119.1;118.5;22.0;21;15;50;29.7;11.8;51.0;126.4;5.7
8033;4;-804.6;-10.376;2410;1972;96.5;98.3;24.0;21;18;46;30.3;33.0;8.6;91.8;5.6
8034;1;-804.599;-10.377;2410;1973;96.5;98.3;34.0;19;18;39;30.3;33.0;8.6;91.8;5.9
8035;5;-804.601;-10.382;2410;1974;96.5;76.3;27.0;16;13;42;48.4;19.0;8.6;209.2;5.8
8036;2;-804.595;-10.378;2410;1975;142.8;342.9;18.0;19;32;31;144.7;56.3;40.3;164.0;6.2
8037;2;-804.595;-10.378;2410;1976;95.3;123.3;31.0;24;35;33;13.6;1.1;66.9;93.9;6.1
8038;6;-804.596;-10.383;2410;1977;28.7;44.8;31.0;22;30;44;8.4;39.6;135.7;97.1;5.8
8039;6;-804.596;-10.383;2410;1978;126.9;95.8;24.0;24;18;45;15.5;16.3;69.2;16.9;5.9
8040;1;-804.599;-10.377;2410;1979;27.0;50.7;32.0;22;16;28;27.5;110.4;64.9;140.9;6.0
8041;1;-804.599;-10.377;2410;1980;125.0;240.8;25.0;18;20;26;4.3;28.4;37.9;137.9;5.8
8042;2;-804.595;-10.378;2410;1981;72.7;84.5;30.0;21;27;31;57.2;51.2;42.4;141.5;5.9
8043;0;-804.597;-10.379;2410;1982;272.3;139.4;23.0;19;31;39;22.9;19.8;95.5;287.4;5.7
8044;1;-804.599;-10.377;2410;1983;111.6;64.1;20.0;18;13;50;7.0;70.4;65.3;286.2;5.6
8045;8;-804.603;-10.384;2410;1984;322.4;237.0;26.0;22;23;50;89.6;75.7;277.7;174.4;5.6
8046;5;-804.601;-10.382;2410;1985;140.9;104.3;27.0;23;33;45;34.5;43.8;80.8;57.4;5.7
8047;1;-804.599;-10.377;2410;1986;149.4;211.2;22.0;22;26;55;12.6;8.1;94.4;167.0;6.0
8048;8;-804.603;-10.384;2410;1987;119.1;112.7;30.0;17;30;47;18.0;42.0;102.4;225.4;5.9
8049;4;-804.6;-10.376;2410;1988;60.8;55.8;22.0;21;26;55;82.1;126.2;74.7;134.6;6.2
8050;5;-804.601;-10.382;2410;1989;51.5;37.3;23.0;23;32;40;50.3;33.5;110.5;137.5;5.6
8051;0;-804.597;-10.379;2410;1990;10.7;216.0;30.0;19;18;53;41.2;8.2;54.6;267.1;6.1
8052;8;-804.603;-10.384;2410;1991;38.7;47.0;24.0;23;24;34;79.8;3.3;143.1;83.6;5.8
8053;0;-804.597;-10.379;2410;1992;68.4;11.7;31.0;20;32;31;41.4;34.0;146.2;44.2;5.9
8054;7;-804.604;-10.385;2410;1993;41.6;57.8;32.0;18;20;50;23.8;17.5;94.7;145.5;5.9
8055;4;-804.6;-10.376;2410;1994;50.9;20.3;35.0;20;31;54;30.6;31.8;41.2;28.3;6.0
8056;0;-804.597;-10.379;2410;1995;22.2;17.2;28.0;23;14;27;82.4;20.7;16.8;180.6;5.6
8057;2;-804.595;-10.378;2410;1996;192.1;179.7;19.0;20;25;32;94.6;28.4;126.3;84.0;5.9
8058;7;-804.604;-10.385;2410;1997;182.7;18.1;27.0;18;26;37;18.3;5.8;42.5;152.9;5.8
8059;8;-804.603;-10.384;2410;1998;28.1;93.9;25.0;22;33;41;81.7;70.4;187.6;90.2;6.0
8060;5;-804.601;-10.382;2410;1999;181.6;101.0;19.0;20;25;25;37.5;6.6;62.8;162.6;6.1
8061;3;-804.598;-10.38;2410;2000;107.0;157.6;30.0;24;27;46;62.8;6.6;31.9;56.7;5.9
8062;6;-804.596;-10.383;2410;2001;5.2;169.6;25.0;20;15;53;85.6;11.7;37.5;6.9;5.8
8063;5;-804.601;-10.382;2410;2002;153.9;91.0;33.0;17;25;52;74.2;26.0;20.0;6.9;5.7
8064;1;-804.599;-10.377;2410;2003;25.4;59.7;27.0;17;28;46;16.3;5.1;22.6;135.7;5.6
8065;5;-804.601;-10.382;2410;2004;32.8;94.9;24.0;22;27;45;14.5;5.3;83.3;43.6;6.1
8066;7;-804.604;-10.385;2410;2005;74.8;133.0;28.0;18;26;48;69.7;51.2;130.7;176.8;5.7
8067;8;-804.603;-10.384;2410;2006;178.1;242.9;26.0;17;18;26;44.2;9.8;65.5;230.6;5.9
8068;5;-804.601;-10.382;2410;2007;44.8;168.7;28.0;19;35;26;44.2;9.8;48.0;263.1;5.5
8069;7;-804.604;-10.385;2410;2008;297.4;298.9;31.0;23;25;50;35.8;138.7;135.2;135.0;6.0
8070;5;-804.601;-10.382;2410;2009;69.4;144.2;32.0;23;22;34;2.1;0.4;25.1;95.7;5.5
8071;7;-804.604;-10.385;2410;2010;42.8;56.4;33.0;24;35;55;138.4;36.6;116.6;53.9;5.7
8072;6;-804.596;-10.383;2410;2011;71.9;219.4;27.0;21;31;54;30.9;32.6;43.5;54.7;6.0
8073;8;-804.603;-10.384;2410;2012;136.4;85.3;27.0;20;20;35;2.6;5.1;7.1;86.3;5.9
8074;7;-804.604;-10.385;2410;2013;136.4;85.3;22.0;23;25;25;10.7;16.1;13.2;134.2;6.1
8077;3;-804.598;-10.38;2410;2016;32.3;10.2;32.0;22;13;27;12.9;3.8;21.4;80.6;5.8
8078;8;-804.603;-10.384;2410;2017;46.4;43.9;29.0;21;31;40;13.1;104.1;28.7;280.3;5.8
8079;3;-804.598;-10.38;2410;2018;46.4;44.7;20.0;21;25;55;34.3;38.3;22.1;280.3;5.6
8080;4;-804.6;-10.376;1620;1964;46.4;44.7;19.0;24;20;52;14.8;86.9;72.9;139.2;5.5
8082;0;-804.597;-10.379;1620;1966;109.9;63.8;22.0;17;16;26;45.2;11.9;37.2;214.3;5.5
8083;2;-804.595;-10.378;1620;1967;306.1;190.4;25.0;22;32;33;40.8;2.3;30.6;161.5;5.7
8084;3;-804.598;-10.38;1620;1968;179.9;214.8;17.0;23;13;43;34.3;28.4;153.6;88.6;5.9
8085;2;-804.595;-10.378;1620;1969;277.5;214.1;21.0;17;32;41;4.4;13.3;106.3;73.2;5.7
8086;2;-804.595;-10.378;1620;1970;131.3;326.4;24.0;20;32;54;20.9;17.1;99.5;81.0;6.0
8087;5;-804.601;-10.382;1620;1971;309.0;332.4;27.0;16;31;48;4.3;23.4;74.4;175.3;5.5
8088;4;-804.6;-10.376;1620;1972;222.4;228.0;27.0;19;30;30;31.3;101.8;64.8;90.8;6.0
8089;0;-804.597;-10.379;1620;1973;87.4;88.6;28.0;24;12;35;25.0;70.9;128.8;104.9;5.6
8091;5;-804.601;-10.382;1620;1975;150.5;345.9;29.0;24;17;25;105.6;37.7;42.0;170.4;5.7
8092;6;-804.596;-10.383;1620;1976;173.7;151.7;25.0;22;14;43;2.9;1.9;43.9;38.6;6.1
8093;2;-804.595;-10.378;1620;1977;129.3;95.5;25.0;21;28;30;28.0;51.2;89.3;82.4;5.9
8094;7;-804.604;-10.385;1620;1978;141.8;156.7;35.0;16;32;53;53.9;2.2;71.3;20.0;5.9
8095;7;-804.604;-10.385;1620;1979;169.6;103.6;25.0;20;33;43;14.5;114.2;150.9;63.4;5.8
8096;6;-804.596;-10.383;1620;1980;247.8;338.2;21.0;22;35;27;2.9;20.2;16.9;110.5;6.0
8097;1;-804.599;-10.377;1620;1981;206.4;190.7;21.0;16;14;48;32.3;83.4;15.2;81.2;6.2
8098;2;-804.595;-10.378;1620;1982;285.9;297.1;24.0;22;32;54;18.8;3.9;117.6;347.4;6.1
8099;8;-804.603;-10.384;1620;1983;206.0;99.6;26.0;23;19;30;11.7;53.2;13.8;107.8;5.6
8100;2;-804.595;-10.378;1620;1984;196.8;341.6;31.0;20;14;44;21.6;34.6;171.8;198.4;5.8
8101;7;-804.604;-10.385;1620;1985;243.2;141.2;17.0;19;33;33;1.7;14.2;55.0;27.1;6.1
8103;4;-804.6;-10.376;1620;1987;197.3;185.1;22.0;23;31;45;6.2;2.8;90.4;50.5;5.7
8104;3;-804.598;-10.38;1620;1988;357.3;255.9;24.0;19;23;36;85.3;18.5;108.2;84.8;6.1
8105;7;-804.604;-10.385;1620;1989;297.5;195.6;31.0;16;14;49;5.8;5.8;70.3;137.4;5.5
8111;4;-804.6;-10.376;1620;1995;370.8;54.9;17.0;24;32;40;94.5;77.2;8.8;143.7;6.2
8112;4;-804.6;-10.376;1620;1996;159.9;487.2;35.0;19;22;54;94.5;77.2;37.9;43.8;5.7
8114;8;-804.603;-10.384;1620;1998;62.6;197.9;23.0;19;34;50;25.0;33.8;50.8;36.4;5.7
8115;4;-804.6;-10.376;1620;1999;297.7;312.8;17.0;20;19;34;88.9;5.7;162.7;78.3;5.9
8116;6;-804.596;-10.383;1620;2000;233.8;212.2;21.0;19;34;27;11.0;1.7;98.0;53.2;6.0
8119;0;-804.597;-10.379;1620;2003;128.4;123.5;25.0;22;18;39;5.4;3.0;18.1;116.0;6.0
8121;6;-804.596;-10.383;1620;2005;152.6;207.9;30.0;20;12;45;8.7;6.7;21.3;50.4;5.9
8122;1;-804.599;-10.377;1620;2006;162.0;271.8;26.0;22;28;55;4.5;15.1;17.9;87.9;5.8
8123;5;-804.601;-10.382;1620;2007;122.7;124.1;30.0;16;35;49;20.9;14.1;4.2;100.5;5.7
8124;4;-804.6;-10.376;1620;2008;316.1;238.1;27.0;16;13;38;17.9;44.5;45.5;151.6;5.7
8125;5;-804.601;-10.382;1620;2009;362.5;367.9;33.0;16;25;29;3.8;6.0;0.0;151.6;5.7
8126;5;-804.601;-10.382;1620;2010;97.8;167.7;32.0;24;35;26;83.1;22.5;31.2;29.3;5.8
8127;2;-804.595;-10.378;1620;2011;308.1;250.3;28.0;18;33;36;50.3;15.4;80.2;111.3;5.6
8128;1;-804.599;-10.377;1620;2012;350.8;242.6;28.0;23;23;55;27.1;18.4;31.5;115.9;6.1
8129;8;-804.603;-10.384;1620;2013;146.3;218.2;28.0;18;27;30;12.0;12.5;11.4;130.2;5.7
8130;6;-804.596;-10.383;1620;2014;230.6;176.8;23.0;22;28;47;4.6;2.3;57.5;186.8;5.8
8135;2;-804.595;-10.378;2790;1965;161.6;210.9;34.0;16;20;36;16.7;30.0;71.4;250.6;6.1
8136;7;-804.604;-10.385;2790;1966;56.9;29.6;32.0;24;31;29;39.8;89.5;189.4;231.4;6.2
8137;3;-804.598;-10.38;2790;1967;92.6;117.4;29.0;16;19;37;48.7;1.8;33.1;110.4;5.7
8138;0;-804.597;-10.379;2790;1968;74.2;145.0;28.0;16;35;29;84.2;45.9;140.7;131.6;6.1
8139;8;-804.603;-10.384;2790;1969;64.6;71.5;30.0;17;29;34;12.3;24.2;100.5;169.4;5.5
8140;4;-804.6;-10.376;2790;1970;90.9;106.8;20.0;22;27;52;22.2;24.2;49.0;63.7;5.9
8141;2;-804.595;-10.378;2790;1971;107.2;125.2;33.0;24;15;29;12.1;29.0;24.4;136.1;5.8
8142;6;-804.596;-10.383;2790;1972;116.2;91.1;35.0;17;12;42;31.6;33.4;11.1;53.8;5.6
8143;3;-804.598;-10.38;2790;1973;11.4;68.8;21.0;21;20;26;50.5;35.4;108.9;88.0;6.2
8144;2;-804.595;-10.378;2790;1974;88.2;141.7;32.0;24;15;55;14.8;7.1;60.5;149.9;6.0
8145;3;-804.598;-10.38;2790;1975;57.7;143.4;17.0;22;23;44;131.1;28.0;25.0;104.6;5.8
8147;4;-804.6;-10.376;2790;1977;63.8;22.0;25.0;22;25;49;12.5;40.1;81.0;81.7;5.9
8148;4;-804.6;-10.376;2790;1978;41.7;61.4;19.0;23;12;40;22.1;7.2;37.4;13.5;6.0
8149;5;-804.601;-10.382;2790;1979;27.6;66.2;23.0;24;22;52;24.1;84.0;81.0;70.0;5.7
8151;3;-804.598;-10.38;2790;1981;50.5;150.3;21.0;22;13;34;17.8;46.6;23.9;62.6;5.8
8152;7;-804.604;-10.385;2790;1982;86.9;36.7;27.0;22;15;55;25.1;15.8;35.1;87.0;5.5
8153;3;-804.598;-10.38;2790;1983;88.0;42.6;32.0;22;26;29;2.8;25.5;11.6;95.6;5.6
8154;4;-804.6;-10.376;2790;1984;83.9;112.5;21.0;16;30;42;18.1;37.1;140.5;157.9;5.9
8155;7;-804.604;-10.385;2790;1985;90.9;25.4;33.0;22;15;54;4.2;35.9;66.9;36.1;6.2
8156;0;-804.597;-10.379;2790;1986;39.2;120.7;24.0;24;26;41;4.5;5.0;36.2;112.9;5.6
8157;8;-804.603;-10.384;2790;1987;55.6;44.5;29.0;18;30;43;4.5;25.0;51.9;93.7;5.9
8158;7;-804.604;-10.385;2790;1988;84.1;45.8;17.0;20;31;28;58.9;41.2;73.4;79.2;5.8
8159;7;-804.604;-10.385;2790;1989;78.9;40.6;29.0;19;15;50;12.1;20.7;61.3;114.8;5.8
8160;7;-804.604;-10.385;2790;1990;52.3;114.5;23.0;16;17;40;21.1;2.1;19.3;152.3;5.5
8161;1;-804.599;-10.377;2790;1991;37.2;24.8;21.0;20;17;31;29.3;10.3;39.8;23.5;5.9
8162;5;-804.601;-10.382;2790;1992;38.6;52.6;34.0;24;35;28;12.2;10.6;42.5;30.7;5.9
8163;0;-804.597;-10.379;2790;1993;59.4;102.9;24.0;18;21;44;6.2;1.8;36.6;112.9;6.2
8165;7;-804.604;-10.385;2790;1995;166.6;45.0;19.0;21;27;30;52.3;64.4;32.0;115.7;6.1
8166;5;-804.601;-10.382;2790;1996;99.0;116.6;18.0;17;23;51;20.9;39.2;45.8;103.7;5.9
8168;0;-804.597;-10.379;2790;1998;28.3;117.2;31.0;20;22;31;26.0;12.9;28.0;119.4;5.5
8169;7;-804.604;-10.385;2790;1999;96.2;152.0;30.0;18;18;55;5.5;23.7;107.8;69.2;5.6
8170;6;-804.596;-10.383;2790;2000;149.8;164.8;30.0;17;24;55;33.7;6.6;65.9;38.4;5.8
8174;6;-804.596;-10.383;2700;1965;62.4;32.7;18.0;23;32;52;4.6;1.2;105.4;115.8;5.8
8175;3;-804.598;-10.38;2700;1966;39.4;56.7;24.0;24;14;26;19.2;33.0;55.8;134.7;6.0
8176;4;-804.6;-10.376;2700;1967;70.5;123.8;34.0;23;35;51;24.6;4.0;33.9;165.8;6.0
8177;1;-804.599;-10.377;2700;1968;90.0;123.1;18.0;22;18;36;22.7;28.3;92.2;121.0;5.8
8179;3;-804.598;-10.38;2700;1970;124.6;213.4;35.0;24;26;41;11.1;18.7;42.8;64.2;6.0
8180;5;-804.601;-10.382;2700;1971;157.8;162.1;34.0;16;20;52;13.9;4.8;46.7;187.7;5.8
8181;0;-804.597;-10.379;2700;1972;145.8;117.9;30.0;20;21;30;38.5;48.7;20.5;45.4;6.1
8182;0;-804.597;-10.379;2700;1973;36.4;65.5;18.0;20;12;45;67.0;21.6;99.9;93.5;5.8
8183;4;-804.6;-10.376;2700;1974;151.5;180.7;29.0;22;33;33;9.5;4.3;56.8;168.6;5.8
8184;3;-804.598;-10.38;2700;1975;68.1;169.4;28.0;18;23;27;138.1;16.3;29.8;107.2;5.8
8186;0;-804.597;-10.379;2700;1977;50.8;45.2;35.0;23;34;48;5.7;55.2;97.7;109.3;5.7
8188;6;-804.596;-10.383;2700;1979;60.2;72.2;25.0;17;12;53;17.3;94.1;70.6;65.4;5.5
8190;2;-804.595;-10.378;2700;1981;58.1;100.0;26.0;21;14;38;24.7;25.5;23.8;104.7;5.6
8191;5;-804.601;-10.382;2700;1982;107.4;45.9;33.0;23;16;28;29.5;22.1;23.5;111.8;6.1
8193;6;-804.596;-10.383;2700;1984;128.7;154.9;35.0;20;20;41;18.9;26.5;195.2;175.6;5.7
8194;0;-804.597;-10.379;2700;1985;103.7;28.7;26.0;16;25;25;4.8;22.3;92.1;90.5;6.0
8195;1;-804.599;-10.377;2700;1986;63.0;133.3;17.0;19;25;28;4.8;22.3;92.1;90.5;5.8
8196;4;-804.6;-10.376;2860;1965;63.0;133.3;27.0;23;18;30;5.9;2.1;51.7;116.5;5.6
8197;5;-804.601;-10.382;2860;1966;19.1;53.7;20.0;22;32;26;13.6;36.7;63.3;86.8;5.7
8198;2;-804.595;-10.378;2860;1967;69.0;102.2;35.0;18;24;48;28.6;8.1;33.2;120.6;6.0
8199;1;-804.599;-10.377;2860;1968;76.2;101.1;35.0;24;26;55;8.9;21.8;97.9;166.9;5.6
8200;5;-804.601;-10.382;2860;1969;50.6;83.6;19.0;21;35;44;11.5;15.3;93.5;167.6;6.0
8201;1;-804.599;-10.377;2860;1970;94.7;162.0;22.0;22;19;51;18.1;10.8;81.8;89.2;5.9
8203;7;-804.604;-10.385;2860;1972;109.2;110.2;30.0;19;19;33;27.2;32.5;7.6;70.5;6.2
8204;2;-804.595;-10.378;2860;1973;23.4;44.6;35.0;16;33;49;34.4;16.4;86.2;73.9;6.0
8205;5;-804.601;-10.382;2860;1974;94.8;165.5;25.0;24;14;50;17.2;3.8;43.2;116.1;5.5
8206;4;-804.6;-10.376;2860;1975;72.7;135.0;34.0;22;20;41;153.3;14.4;21.2;107.4;5.6
8207;3;-804.598;-10.38;2860;1976;56.6;58.2;29.0;21;21;40;10.4;1.3;5.3;129.0;5.8
8208;5;-804.601;-10.382;2860;1977;24.1;37.1;26.0;21;15;36;7.5;43.2;62.4;96.4;5.8
8209;5;-804.601;-10.382;2860;1978;25.3;65.6;30.0;19;14;40;3.3;0.8;45.5;5.3;5.7
8210;5;-804.601;-10.382;2860;1979;40.7;9.8;32.0;19;13;25;8.3;45.8;62.0;79.3;5.7
8212;2;-804.595;-10.378;2860;1981;45.7;24.8;22.0;21;17;34;15.6;10.3;14.4;23.9;5.6
8213;3;-804.598;-10.38;2860;1982;82.3;46.9;18.0;21;21;32;11.3;9.8;40.3;114.9;5.7
8215;8;-804.603;-10.384;2860;1984;110.0;135.8;24.0;24;18;41;3.6;9.8;104.9;66.8;6.0
8217;7;-804.604;-10.385;2860;1986;24.9;194.0;27.0;21;28;33;0.7;1.3;21.9;126.6;6.1
8220;2;-804.595;-10.378;2860;1990;71.3;124.9;25.0;21;22;29;19.4;7.6;19.1;178.0;6.2
8224;1;-804.599;-10.377;2860;1994;222.6;74.6;21.0;16;18;43;5.2;13.4;48.8;64.9;5.7
8225;7;-804.604;-10.385;2860;1995;5.4;11.0;20.0;23;29;54;13.6;24.6;3.6;117.3;5.5
8226;5;-804.601;-10.382;2860;1996;58.7;163.8;34.0;19;20;26;6.6;17.6;23.5;144.2;5.6
8230;2;-804.595;-10.378;2860;2000;222.8;150.7;30.0;20;30;41;15.9;15.9;24.8;61.9;5.5
8231;6;-804.596;-10.383;2860;2001;39.5;45.4;31.0;24;28;29;15.9;15.9;24.8;61.9;5.9
8235;0;-804.597;-10.379;2860;2005;18.0;35.8;31.0;16;30;37;39.4;7.8;30.9;103.8;6.0
8236;7;-804.604;-10.385;2860;2006;140.5;164.7;24.0;22;35;53;30.0;9.6;24.2;94.8;6.2
8237;3;-804.598;-10.38;2860;2007;58.2;53.8;17.0;17;34;28;8.9;36.6;4.1;80.5;5.7
8238;8;-804.603;-10.384;2860;2008;139.1;109.9;30.0;23;13;38;10.0;15.9;150.5;207.7;5.9
8239;2;-804.595;-10.378;2860;2009;71.1;40.9;32.0;18;35;35;5.5;9.5;11.7;42.1;5.5
8240;5;-804.601;-10.382;2860;2010;13.1;31.4;27.0;16;28;49;98.5;18.1;151.9;114.6;5.7
8241;0;-804.597;-10.379;2860;2011;265.2;323.0;18.0;17;20;27;43.9;20.5;151.9;143.5;5.8
8242;2;-804.595;-10.378;2860;2012;201.9;106.9;33.0;19;12;52;1.4;1.9;5.2;136.4;6.0
8243;7;-804.604;-10.385;2860;2013;51.0;129.7;18.0;22;31;28;2.1;12.3;11.1;84.6;5.8
8246;8;-804.603;-10.384;2860;2016;121.9;2.5;34.0;16;17;27;6.4;3.3;21.6;60.5;5.9
8248;2;-804.595;-10.378;2860;2018;66.0;96.4;29.0;24;30;39;15.9;19.2;24.1;62.3;6.0
8249;6;-804.596;-10.383;3160;1965;66.0;96.4;35.0;21;18;45;15.9;2.8;39.5;139.8;6.1
8250;4;-804.6;-10.376;3160;1966;66.0;71.6;35.0;18;28;34;21.4;45.6;31.3;129.8;6.1
8251;0;-804.597;-10.379;3160;1967;91.4;158.9;24.0;19;31;33;5.9;2.8;29.9;123.4;6.1
8252;5;-804.601;-10.382;3160;1968;97.3;145.9;31.0;22;35;54;36.3;15.7;98.3;168.9;6.0
8254;5;-804.601;-10.382;3160;1970;99.6;203.1;23.0;22;14;40;18.1;12.3;59.5;69.0;5.9
8255;4;-804.6;-10.376;3160;1971;179.1;187.0;26.0;24;24;31;19.3;17.0;56.9;87.4;6.0
8256;8;-804.603;-10.384;3160;1972;185.4;345.4;18.0;22;14;46;18.2;43.6;54.5;54.5;5.9
8257;1;-804.599;-10.377;3160;1973;34.1;56.1;33.0;24;12;45;54.7;42.9;113.2;143.7;6.1
8258;6;-804.596;-10.383;3160;1974;129.9;147.1;28.0;24;24;37;19.4;13.0;92.4;143.7;6.0
8259;8;-804.603;-10.384;3160;1975;100.5;367.9;17.0;23;16;32;379.8;54.2;50.0;292.7;6.2
8260;3;-804.598;-10.38;3160;1976;133.6;214.0;30.0;16;12;50;5.0;7.0;16.1;72.9;5.8
8261;4;-804.6;-10.376;3160;1977;65.8;96.0;32.0;20;13;55;12.2;47.8;159.2;113.1;6.0
8262;6;-804.596;-10.383;3160;1978;81.5;172.2;26.0;20;34;39;34.0;5.6;99.6;83.7;5.7
8263;6;-804.596;-10.383;3160;1979;75.7;82.1;17.0;19;24;54;9.4;130.9;179.0;116.3;5.9
8264;0;-804.597;-10.379;3160;1980;222.4;336.4;20.0;21;21;32;3.2;38.8;38.9;129.6;5.7
8265;5;-804.601;-10.382;3160;1981;116.8;95.8;32.0;21;12;48;26.2;68.6;24.1;151.8;6.2
8266;1;-804.599;-10.377;3160;1982;171.2;167.9;17.0;21;28;27;36.0;9.0;85.2;167.7;5.6
8267;3;-804.598;-10.38;3160;1983;99.9;72.5;32.0;21;18;53;0.4;19.6;7.9;233.2;6.0
8268;8;-804.603;-10.384;3160;1984;130.3;203.9;29.0;23;34;38;25.0;18.7;157.0;134.4;5.8
8269;8;-804.603;-10.384;3160;1985;189.0;60.8;29.0;18;12;51;10.6;43.7;124.3;75.2;5.9
8270;7;-804.604;-10.385;3160;1986;73.2;158.4;35.0;20;14;37;2.2;6.1;59.2;200.3;6.1
8271;3;-804.598;-10.38;3160;1987;92.3;42.5;23.0;18;28;39;27.3;22.4;85.6;126.7;5.9
8272;7;-804.604;-10.385;3160;1992;92.3;42.5;18.0;24;17;37;3.0;3.5;79.9;32.6;6.1
8273;7;-804.604;-10.385;3160;1993;139.3;269.4;22.0;24;14;30;2.0;0.2;113.9;72.4;6.1
8274;7;-804.604;-10.385;3160;1994;121.7;34.7;24.0;20;21;50;19.4;6.3;26.4;72.4;6.1
8275;6;-804.596;-10.383;3160;1995;33.1;46.0;25.0;24;22;27;57.9;35.8;2.5;79.5;6.2
8276;2;-804.595;-10.378;3160;1996;279.6;230.0;21.0;16;12;31;3.0;7.9;6.4;0.0;6.0
8277;6;-804.596;-10.383;3160;1997;0.0;3.2;27.0;24;13;52;3.0;7.9;68.1;74.7;5.9
8279;5;-804.601;-10.382;3160;1999;243.3;412.1;23.0;19;24;31;1.1;33.4;251.9;101.9;6.1
8280;2;-804.595;-10.378;3160;2000;232.8;577.1;34.0;20;35;39;33.9;6.5;75.0;16.7;5.6
8285;0;-804.597;-10.379;3205;1966;2.4;14.7;30.0;24;16;27;40.4;26.1;32.5;117.6;5.7
8286;3;-804.598;-10.38;3205;1967;171.7;160.4;18.0;19;20;46;34.6;0.4;41.2;244.9;6.1
8287;5;-804.601;-10.382;3205;1968;60.0;215.4;29.0;16;26;44;38.8;68.7;105.2;194.1;5.7
8288;5;-804.601;-10.382;3205;1969;175.3;84.8;33.0;22;33;55;1.6;15.1;160.7;139.7;5.7
8289;8;-804.603;-10.384;3205;1970;75.5;254.2;24.0;23;21;54;7.9;11.2;20.9;52.4;5.7
8290;8;-804.603;-10.384;3205;1971;140.7;329.9;33.0;19;22;35;32.3;40.9;71.8;219.0;5.7
8291;7;-804.604;-10.385;3205;1972;161.8;166.3;30.0;19;26;53;139.9;36.3;24.8;133.5;5.6
8292;7;-804.604;-10.385;3205;1973;3.4;13.9;21.0;17;28;31;139.9;36.3;24.8;146.4;6.1
8294;7;-804.604;-10.385;3205;1975;108.6;331.0;32.0;20;32;33;168.0;32.1;33.5;56.1;6.0
8295;5;-804.601;-10.382;3205;1976;29.4;91.4;33.0;21;22;33;3.0;0.4;13.3;97.1;5.8
8296;0;-804.597;-10.379;3205;1977;70.6;48.6;30.0;23;33;34;12.6;42.7;109.3;141.9;6.1
8297;2;-804.595;-10.378;3205;1978;121.4;173.7;28.0;17;34;31;21.1;2.6;91.0;55.6;5.7
8298;1;-804.599;-10.377;3205;1979;51.7;112.6;29.0;24;31;45;16.8;73.4;120.8;71.2;5.9
8299;8;-804.603;-10.384;3205;1980;151.2;254.3;18.0;22;32;47;4.7;24.9;42.6;162.5;5.7
8300;5;-804.601;-10.382;3205;1981;101.4;61.6;32.0;21;35;54;21.4;43.4;13.5;77.0;5.5
8301;4;-804.6;-10.376;3205;1982;124.6;97.0;33.0;17;33;36;29.1;10.7;61.7;197.5;5.7
8302;5;-804.601;-10.382;3205;1983;80.7;86.7;23.0;21;20;46;0.8;19.0;20.2;153.2;6.2
8303;6;-804.596;-10.383;3205;1984;80.7;159.9;22.0;17;32;31;46.0;27.4;156.9;298.0;5.9
8304;6;-804.596;-10.383;3205;1985;338.7;141.6;35.0;22;32;37;46.0;27.4;156.9;298.0;6.0
8305;4;-804.6;-10.376;3205;1986;117.7;138.1;27.0;20;19;44;2.2;7.3;59.9;148.9;6.2
8306;5;-804.601;-10.382;3205;1987;71.0;59.7;31.0;24;26;46;6.6;15.5;68.6;139.9;5.5
8307;3;-804.598;-10.38;3205;1988;91.2;77.9;35.0;21;18;48;53.0;39.6;83.6;166.6;5.9
8310;6;-804.596;-10.383;3205;1991;47.5;53.0;32.0;23;34;25;43.4;12.6;123.0;35.5;6.1
8311;5;-804.601;-10.382;3205;1992;18.3;85.3;20.0;22;17;44;6.9;3.2;109.3;38.6;5.9
8312;6;-804.596;-10.383;3205;1993;132.3;164.4;31.0;23;35;39;6.9;3.5;102.3;62.3;5.7
